date,day_label,day_th,is_weekend,menu_price,sheet,service_no,pax,pax_raw,guest_type,queue_start_hhmm,queue_end_hhmm,queue_start_min,queue_end_min,wait_min,queue_data_available,meal_start_hhmm,meal_end_hhmm,meal_start_min,meal_end_min,duration_min,duration_min_clean,duration_valid,duration_censored,table_raw,table_units,n_units,seats_held,zone,has_queue,has_meal,is_walkaway,is_waited,is_direct,pax_over_capacity,dq_flags
2026-03-13,ศุกร์ 13/3,ศุกร์,False,159,133,1,1.0,1.0,In house,,,,,,False,06:42,07:00,402.0,420.0,18.0,18.0,True,False,6,6_?,1,2,Indoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY|DQ04_BARE_TABLE_NO
2026-03-13,ศุกร์ 13/3,ศุกร์,False,159,133,2,2.0,2.0,Walk in,,,,,,False,06:44,07:10,404.0,430.0,26.0,26.0,True,False,2,2_?,1,2,Indoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY|DQ04_BARE_TABLE_NO
2026-03-13,ศุกร์ 13/3,ศุกร์,False,159,133,3,2.0,2.0,Walk in,,,,,,False,07:05,08:08,425.0,488.0,63.0,63.0,True,False,7A,7A,1,2,Outdoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY
2026-03-13,ศุกร์ 13/3,ศุกร์,False,159,133,4,1.0,1.0,In house,,,,,,False,07:20,08:18,440.0,498.0,58.0,58.0,True,False,8A,8A,1,2,Outdoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY
2026-03-13,ศุกร์ 13/3,ศุกร์,False,159,133,5,1.0,1.0,In house,,,,,,False,07:25,07:45,445.0,465.0,20.0,20.0,True,False,10A,10A,1,2,Outdoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY
2026-03-13,ศุกร์ 13/3,ศุกร์,False,159,133,6,1.0,1.0,In house,,,,,,False,07:28,08:20,448.0,500.0,52.0,52.0,True,False,8B,8B,1,2,Outdoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY
2026-03-13,ศุกร์ 13/3,ศุกร์,False,159,133,7,1.0,1.0,In house,,,,,,False,07:33,08:05,453.0,485.0,32.0,32.0,True,False,9,9_?,1,2,Outdoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY|DQ04_BARE_TABLE_NO
2026-03-13,ศุกร์ 13/3,ศุกร์,False,159,133,8,5.0,5.0,Walk in,,,,,,False,07:42,08:40,462.0,520.0,58.0,58.0,True,False,4,4A|4B,2,4,Indoor,False,True,False,False,True,True,DQ01_NO_QUEUE_DATA_THIS_DAY|DQ04_BARE_TABLE_NO|DQ16_PAX_OVER_CAPACITY
2026-03-13,ศุกร์ 13/3,ศุกร์,False,159,133,9,4.0,4.0,In house,,,,,,False,07:48,08:21,468.0,501.0,33.0,33.0,True,False,11,11A|11B,2,4,Outdoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY|DQ04_BARE_TABLE_NO
2026-03-13,ศุกร์ 13/3,ศุกร์,False,159,133,10,2.0,2.0,In house,,,,,,False,07:48,08:35,468.0,515.0,47.0,47.0,True,False,16,16,1,4,Outdoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY|DQ03_TABLE16_NOT_IN_APPENDIX
2026-03-13,ศุกร์ 13/3,ศุกร์,False,159,133,11,2.0,2.0,Walk in,,,,,,False,07:50,08:48,470.0,528.0,58.0,58.0,True,False,6,6_?,1,2,Indoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY|DQ04_BARE_TABLE_NO
2026-03-13,ศุกร์ 13/3,ศุกร์,False,159,133,12,1.0,1.0,In house,,,,,,False,07:56,08:15,476.0,495.0,19.0,19.0,True,False,7B,7B,1,2,Outdoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY
2026-03-13,ศุกร์ 13/3,ศุกร์,False,159,133,13,1.0,1.0,In house,,,,,,False,07:59,08:35,479.0,515.0,36.0,36.0,True,False,10A,10A,1,2,Outdoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY
2026-03-13,ศุกร์ 13/3,ศุกร์,False,159,133,14,1.0,1.0,Walk in,,,,,,False,08:00,09:19,480.0,559.0,79.0,79.0,True,False,1,1_?,1,2,Indoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY|DQ04_BARE_TABLE_NO
2026-03-13,ศุกร์ 13/3,ศุกร์,False,159,133,15,1.0,1.0,Walk in,,,,,,False,08:03,08:27,483.0,507.0,24.0,24.0,True,False,8C,8C,1,2,Outdoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY
2026-03-13,ศุกร์ 13/3,ศุกร์,False,159,133,16,2.0,2.0,In house,,,,,,False,08:05,08:25,485.0,505.0,20.0,20.0,True,False,12,12,1,4,Outdoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY
2026-03-13,ศุกร์ 13/3,ศุกร์,False,159,133,17,1.0,1.0,In house,,,,,,False,08:14,09:03,494.0,543.0,49.0,49.0,True,False,14,14,1,4,Outdoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY
2026-03-13,ศุกร์ 13/3,ศุกร์,False,159,133,18,2.0,2.0,Walk in,,,,,,False,08:15,09:30,495.0,570.0,75.0,75.0,True,False,7A,7A,1,2,Outdoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY
2026-03-13,ศุกร์ 13/3,ศุกร์,False,159,133,19,1.0,1.0,In house,,,,,,False,08:16,09:05,496.0,545.0,49.0,49.0,True,False,15A,15A,1,2,Outdoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY|DQ05_TABLE15_SPLIT
2026-03-13,ศุกร์ 13/3,ศุกร์,False,159,133,20,1.0,1.0,In house,,,,,,False,08:19,08:35,499.0,515.0,16.0,16.0,True,False,10B,10B,1,2,Outdoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY
2026-03-13,ศุกร์ 13/3,ศุกร์,False,159,133,21,4.0,4.0,Walk in,,,,,,False,08:24,10:46,504.0,646.0,142.0,142.0,True,False,3,3A|3B,2,4,Indoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY|DQ04_BARE_TABLE_NO
2026-03-13,ศุกร์ 13/3,ศุกร์,False,159,133,22,2.0,2.0,In house,,,,,,False,08:25,09:22,505.0,562.0,57.0,57.0,True,False,5,5_?,1,2,Indoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY|DQ04_BARE_TABLE_NO
2026-03-13,ศุกร์ 13/3,ศุกร์,False,159,133,23,2.0,2.0,Walk in,,,,,,False,08:25,10:12,505.0,612.0,107.0,107.0,True,False,2,2_?,1,2,Indoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY|DQ04_BARE_TABLE_NO
2026-03-13,ศุกร์ 13/3,ศุกร์,False,159,133,24,1.0,1.0,Walk in,,,,,,False,08:33,09:30,513.0,570.0,57.0,57.0,True,False,8A,8A,1,2,Outdoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY
2026-03-13,ศุกร์ 13/3,ศุกร์,False,159,133,25,1.0,1.0,Walk in,,,,,,False,08:41,09:25,521.0,565.0,44.0,44.0,True,False,11A,11A,1,2,Outdoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY
2026-03-13,ศุกร์ 13/3,ศุกร์,False,159,133,26,1.0,1.0,Walk in,,,,,,False,08:43,09:35,523.0,575.0,52.0,52.0,True,False,16,16,1,4,Outdoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY|DQ03_TABLE16_NOT_IN_APPENDIX
2026-03-13,ศุกร์ 13/3,ศุกร์,False,159,133,27,1.0,1.0,In house,,,,,,False,08:47,09:18,527.0,558.0,31.0,31.0,True,False,12,12,1,4,Outdoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY
2026-03-13,ศุกร์ 13/3,ศุกร์,False,159,133,28,2.0,2.0,In house,,,,,,False,08:53,09:28,533.0,568.0,35.0,35.0,True,False,10A,10A,1,2,Outdoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY
2026-03-13,ศุกร์ 13/3,ศุกร์,False,159,133,29,1.0,1.0,In house,,,,,,False,08:53,09:13,533.0,553.0,20.0,20.0,True,False,7B,7B,1,2,Outdoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY
2026-03-13,ศุกร์ 13/3,ศุกร์,False,159,133,30,3.0,3.0,In house,,,,,,False,09:00,09:33,540.0,573.0,33.0,33.0,True,False,6,6A|6B,2,4,Indoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY|DQ04_BARE_TABLE_NO
2026-03-13,ศุกร์ 13/3,ศุกร์,False,159,133,31,2.0,2.0,Walk in,,,,,,False,09:05,10:00,545.0,600.0,55.0,55.0,True,False,4,4_?,1,2,Indoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY|DQ04_BARE_TABLE_NO
2026-03-13,ศุกร์ 13/3,ศุกร์,False,159,133,32,2.0,2.0,In house,,,,,,False,09:05,09:39,545.0,579.0,34.0,34.0,True,False,8B,8B,1,2,Outdoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY
2026-03-13,ศุกร์ 13/3,ศุกร์,False,159,133,33,2.0,2.0,Walk in,,,,,,False,09:07,10:07,547.0,607.0,60.0,60.0,True,False,15A,15A,1,2,Outdoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY|DQ05_TABLE15_SPLIT
2026-03-13,ศุกร์ 13/3,ศุกร์,False,159,133,34,2.0,2.0,In house,,,,,,False,09:08,10:09,548.0,609.0,61.0,61.0,True,False,8A,8A,1,2,Outdoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY
2026-03-13,ศุกร์ 13/3,ศุกร์,False,159,133,35,2.0,2.0,Walk in,,,,,,False,09:16,10:06,556.0,606.0,50.0,50.0,True,False,8,8_?,1,2,Outdoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY|DQ04_BARE_TABLE_NO
2026-03-13,ศุกร์ 13/3,ศุกร์,False,159,133,36,1.0,1.0,In house,,,,,,False,09:23,09:57,563.0,597.0,34.0,34.0,True,False,12,12,1,4,Outdoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY
2026-03-13,ศุกร์ 13/3,ศุกร์,False,159,133,37,1.0,1.0,In house,,,,,,False,08:28,09:30,508.0,570.0,62.0,62.0,True,False,7C,7C,1,2,Outdoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY
2026-03-13,ศุกร์ 13/3,ศุกร์,False,159,133,38,1.0,1.0,In house,,,,,,False,09:30,10:05,570.0,605.0,35.0,35.0,True,False,11A,11A,1,2,Outdoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY
2026-03-13,ศุกร์ 13/3,ศุกร์,False,159,133,39,3.0,3.0,In house,,,,,,False,09:36,10:50,576.0,650.0,74.0,74.0,True,False,1,1A|1B,2,4,Indoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY|DQ04_BARE_TABLE_NO
2026-03-13,ศุกร์ 13/3,ศุกร์,False,159,133,40,2.0,2.0,Walk in,,,,,,False,09:34,10:40,574.0,640.0,66.0,66.0,True,False,5,5_?,1,2,Indoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY|DQ04_BARE_TABLE_NO
2026-03-13,ศุกร์ 13/3,ศุกร์,False,159,133,41,2.0,2.0,In house,,,,,,False,09:42,10:30,582.0,630.0,48.0,48.0,True,False,6,6_?,1,2,Indoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY|DQ04_BARE_TABLE_NO
2026-03-13,ศุกร์ 13/3,ศุกร์,False,159,133,42,1.0,1.0,Walk in,,,,,,False,09:53,11:00,593.0,660.0,67.0,67.0,True,False,7A,7A,1,2,Outdoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY
2026-03-13,ศุกร์ 13/3,ศุกร์,False,159,133,43,2.0,2.0,In house,,,,,,False,09:55,10:34,595.0,634.0,39.0,39.0,True,False,16,16,1,4,Outdoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY|DQ03_TABLE16_NOT_IN_APPENDIX
2026-03-13,ศุกร์ 13/3,ศุกร์,False,159,133,44,2.0,2.0,In house,,,,,,False,10:03,10:35,603.0,635.0,32.0,32.0,True,False,7B,7B,1,2,Outdoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY
2026-03-13,ศุกร์ 13/3,ศุกร์,False,159,133,45,2.0,2.0,In house,,,,,,False,10:05,11:06,605.0,666.0,61.0,61.0,True,False,12,12,1,4,Outdoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY
2026-03-13,ศุกร์ 13/3,ศุกร์,False,159,133,46,2.0,2.0,In house,,,,,,False,10:08,10:50,608.0,650.0,42.0,42.0,True,False,10A,10A,1,2,Outdoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY
2026-03-13,ศุกร์ 13/3,ศุกร์,False,159,133,47,2.0,2.0,Walk in,,,,,,False,10:10,11:10,610.0,670.0,60.0,60.0,True,False,8B,8B,1,2,Outdoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY
2026-03-13,ศุกร์ 13/3,ศุกร์,False,159,133,48,2.0,2.0,In house,,,,,,False,10:20,10:57,620.0,657.0,37.0,37.0,True,False,4,4_?,1,2,Indoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY|DQ04_BARE_TABLE_NO
2026-03-13,ศุกร์ 13/3,ศุกร์,False,159,133,49,2.0,2.0,Walk in,,,,,,False,10:32,11:00,632.0,660.0,28.0,28.0,True,False,2,2_?,1,2,Indoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY|DQ04_BARE_TABLE_NO
2026-03-13,ศุกร์ 13/3,ศุกร์,False,159,133,50,2.0,2.0,Walk in,,,,,,False,10:35,11:20,635.0,680.0,45.0,45.0,True,False,6,6_?,1,2,Indoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY|DQ04_BARE_TABLE_NO
2026-03-13,ศุกร์ 13/3,ศุกร์,False,159,133,51,2.0,2.0,In house,,,,,,False,10:45,11:27,645.0,687.0,42.0,42.0,True,False,5,5_?,1,2,Indoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY|DQ04_BARE_TABLE_NO
2026-03-13,ศุกร์ 13/3,ศุกร์,False,159,133,52,2.0,2.0,Walk in,,,,,,False,10:53,11:57,653.0,717.0,64.0,64.0,True,False,9,9_?,1,2,Outdoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY|DQ04_BARE_TABLE_NO
2026-03-13,ศุกร์ 13/3,ศุกร์,False,159,133,53,2.0,2.0,Walk in,,,,,,False,10:58,11:57,658.0,717.0,59.0,59.0,True,False,1,1_?,1,2,Indoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY|DQ04_BARE_TABLE_NO
2026-03-13,ศุกร์ 13/3,ศุกร์,False,159,133,54,2.0,2.0,Walk in,,,,,,False,11:00,12:03,660.0,723.0,63.0,63.0,True,False,4,4_?,1,2,Indoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY|DQ04_BARE_TABLE_NO
2026-03-13,ศุกร์ 13/3,ศุกร์,False,159,133,55,2.0,2.0,Walk in,,,,,,False,11:00,11:45,660.0,705.0,45.0,45.0,True,False,16,16,1,4,Outdoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY|DQ03_TABLE16_NOT_IN_APPENDIX
2026-03-13,ศุกร์ 13/3,ศุกร์,False,159,133,56,2.0,2.0,In house,,,,,,False,11:15,11:43,675.0,703.0,28.0,28.0,True,False,3,3_?,1,2,Indoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY|DQ04_BARE_TABLE_NO
2026-03-13,ศุกร์ 13/3,ศุกร์,False,159,133,57,2.0,2.0,Walk in,,,,,,False,11:16,12:00,676.0,720.0,44.0,44.0,True,False,2,2_?,1,2,Indoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY|DQ04_BARE_TABLE_NO
2026-03-14,เสาร์ 14/3,เสาร์,True,199,143,1,1.0,1.0,Walk in,,,,,,True,06:29,10:14,389.0,614.0,225.0,225.0,True,False,5B,5B,1,2,Indoor,False,True,False,False,True,False,
2026-03-14,เสาร์ 14/3,เสาร์,True,199,143,2,2.0,2.0,Walk in,,,,,,True,06:32,08:02,392.0,482.0,90.0,90.0,True,False,7A,7A,1,2,Outdoor,False,True,False,False,True,False,
2026-03-14,เสาร์ 14/3,เสาร์,True,199,143,3,1.0,1.0,Walk in,,,,,,True,06:33,07:47,393.0,467.0,74.0,74.0,True,False,1A,1A,1,2,Indoor,False,True,False,False,True,False,
2026-03-14,เสาร์ 14/3,เสาร์,True,199,143,4,4.0,4.0,Walk in,,,,,,True,06:33,08:09,393.0,489.0,96.0,96.0,True,False,4B,4B,1,2,Indoor,False,True,False,False,True,True,DQ16_PAX_OVER_CAPACITY
2026-03-14,เสาร์ 14/3,เสาร์,True,199,143,5,2.0,2.0,Walk in,,,,,,True,06:36,07:45,396.0,465.0,69.0,69.0,True,False,16,16,1,4,Outdoor,False,True,False,False,True,False,DQ03_TABLE16_NOT_IN_APPENDIX
2026-03-14,เสาร์ 14/3,เสาร์,True,199,143,6,1.0,1.0,Walk in,,,,,,True,06:44,07:16,404.0,436.0,32.0,32.0,True,False,3,3_?,1,2,Indoor,False,True,False,False,True,False,DQ04_BARE_TABLE_NO
2026-03-14,เสาร์ 14/3,เสาร์,True,199,143,7,1.0,1.0,Walk in,,,,,,True,06:44,08:27,404.0,507.0,103.0,103.0,True,False,6,6_?,1,2,Indoor,False,True,False,False,True,False,DQ04_BARE_TABLE_NO
2026-03-14,เสาร์ 14/3,เสาร์,True,199,143,8,1.0,1.0,Walk in,,,,,,True,06:44,07:48,404.0,468.0,64.0,64.0,True,False,11,11_?,1,2,Outdoor,False,True,False,False,True,False,DQ04_BARE_TABLE_NO
2026-03-14,เสาร์ 14/3,เสาร์,True,199,143,9,2.0,2.0,Walk in,,,,,,True,06:48,07:50,408.0,470.0,62.0,62.0,True,False,4A,4A,1,2,Indoor,False,True,False,False,True,False,
2026-03-14,เสาร์ 14/3,เสาร์,True,199,143,10,1.0,1.0,Walk in,07:07,07:15,427.0,435.0,8.0,True,07:17,09:26,437.0,566.0,129.0,129.0,True,False,3B,3B,1,2,Indoor,True,True,False,True,False,False,
2026-03-14,เสาร์ 14/3,เสาร์,True,199,143,11,1.0,1.0,Walk in,,,,,,True,07:08,07:50,428.0,470.0,42.0,42.0,True,False,11,11_?,1,2,Outdoor,False,True,False,False,True,False,DQ04_BARE_TABLE_NO
2026-03-14,เสาร์ 14/3,เสาร์,True,199,143,12,2.0,2.0,In house,,,,,,True,07:15,08:27,435.0,507.0,72.0,72.0,True,False,8B,8B,1,2,Outdoor,False,True,False,False,True,False,
2026-03-14,เสาร์ 14/3,เสาร์,True,199,143,13,2.0,2.0,In house,,,,,,True,07:25,08:27,445.0,507.0,62.0,62.0,True,False,8C,8C,1,2,Outdoor,False,True,False,False,True,False,
2026-03-14,เสาร์ 14/3,เสาร์,True,199,143,14,1.0,1.0,Walk in,,,,,,True,07:26,08:36,446.0,516.0,70.0,70.0,True,False,8A,8A,1,2,Outdoor,False,True,False,False,True,False,
2026-03-14,เสาร์ 14/3,เสาร์,True,199,143,15,2.0,2.0,In house,,,,,,True,07:28,08:19,448.0,499.0,51.0,51.0,True,False,7B,7B,1,2,Outdoor,False,True,False,False,True,False,
2026-03-14,เสาร์ 14/3,เสาร์,True,199,143,16,4.0,4.0,Walk in,,,,,,True,07:29,08:38,449.0,518.0,69.0,69.0,True,False,15,15,1,4,Outdoor,False,True,False,False,True,False,
2026-03-14,เสาร์ 14/3,เสาร์,True,199,143,17,2.0,2.0,In house,,,,,,True,07:35,08:07,455.0,487.0,32.0,32.0,True,False,9A,9A,1,2,Outdoor,False,True,False,False,True,False,
2026-03-14,เสาร์ 14/3,เสาร์,True,199,143,18,2.0,2.0,In house,,,,,,True,07:38,08:30,458.0,510.0,52.0,52.0,True,False,14,14,1,4,Outdoor,False,True,False,False,True,False,
2026-03-14,เสาร์ 14/3,เสาร์,True,199,143,19,2.0,2.0,Walk in,,,,,,True,07:40,09:31,460.0,571.0,111.0,111.0,True,False,12,12,1,4,Outdoor,False,True,False,False,True,False,
2026-03-14,เสาร์ 14/3,เสาร์,True,199,143,20,1.0,1.0,Walk in,,,,,,True,07:47,08:13,467.0,493.0,26.0,26.0,True,False,7C,7C,1,2,Outdoor,False,True,False,False,True,False,
2026-03-14,เสาร์ 14/3,เสาร์,True,199,143,21,2.0,2.0,In house,,,,,,True,07:49,08:12,469.0,492.0,23.0,23.0,True,False,16,16,1,4,Outdoor,False,True,False,False,True,False,DQ03_TABLE16_NOT_IN_APPENDIX
2026-03-14,เสาร์ 14/3,เสาร์,True,199,143,22,3.0,3.0,Walk in,,,,,,True,07:51,10:15,471.0,615.0,144.0,144.0,True,False,11,11A|11B,2,4,Outdoor,False,True,False,False,True,False,DQ04_BARE_TABLE_NO
2026-03-14,เสาร์ 14/3,เสาร์,True,199,143,23,1.0,1.0,In house,,,,,,True,07:55,08:19,475.0,499.0,24.0,24.0,True,False,1A,1A,1,2,Indoor,False,True,False,False,True,False,
2026-03-14,เสาร์ 14/3,เสาร์,True,199,143,24,2.0,2.0,In house,,,,,,True,07:57,08:25,477.0,505.0,28.0,28.0,True,False,10B,10B,1,2,Outdoor,False,True,False,False,True,False,
2026-03-14,เสาร์ 14/3,เสาร์,True,199,143,25,2.0,2.0,In house,,,,,,True,08:02,08:36,482.0,516.0,34.0,34.0,True,False,9B,9B,1,2,Outdoor,False,True,False,False,True,False,
2026-03-14,เสาร์ 14/3,เสาร์,True,199,143,26,4.0,4.0,Walk in,,,,,,True,08:05,09:21,485.0,561.0,76.0,76.0,True,False,2,2A|2B,2,4,Indoor,False,True,False,False,True,False,DQ04_BARE_TABLE_NO
2026-03-14,เสาร์ 14/3,เสาร์,True,199,143,27,2.0,2.0,Walk in,,,,,,True,08:06,08:28,486.0,508.0,22.0,22.0,True,False,4A,4A,1,2,Indoor,False,True,False,False,True,False,
2026-03-14,เสาร์ 14/3,เสาร์,True,199,143,28,1.0,1.0,In house,,,,,,True,08:12,08:48,492.0,528.0,36.0,36.0,True,False,1B,1B,1,2,Indoor,False,True,False,False,True,False,
2026-03-14,เสาร์ 14/3,เสาร์,True,199,143,29,4.0,4.0,In house,,,,,,True,08:13,08:50,493.0,530.0,37.0,37.0,True,False,4B,4B,1,2,Indoor,False,True,False,False,True,True,DQ16_PAX_OVER_CAPACITY
2026-03-14,เสาร์ 14/3,เสาร์,True,199,143,30,2.0,2.0,Walk in,,,,,,True,08:14,09:46,494.0,586.0,92.0,92.0,True,False,7A,7A,1,2,Outdoor,False,True,False,False,True,False,
2026-03-14,เสาร์ 14/3,เสาร์,True,199,143,31,1.0,1.0,Walk in,,,,,,True,08:20,09:41,500.0,581.0,81.0,81.0,True,False,1A,1A,1,2,Indoor,False,True,False,False,True,False,
2026-03-14,เสาร์ 14/3,เสาร์,True,199,143,32,2.0,2.0,Walk in,,,,,,True,08:17,09:30,497.0,570.0,73.0,73.0,True,False,16,16,1,4,Outdoor,False,True,False,False,True,False,DQ03_TABLE16_NOT_IN_APPENDIX
2026-03-14,เสาร์ 14/3,เสาร์,True,199,143,33,4.0,4.0,Walk in,,,,,,True,08:29,09:46,509.0,586.0,77.0,77.0,True,False,6,6A|6B,2,4,Indoor,False,True,False,False,True,False,DQ04_BARE_TABLE_NO
2026-03-14,เสาร์ 14/3,เสาร์,True,199,143,34,2.0,2.0,Walk in,,,,,,True,08:20,10:00,500.0,600.0,100.0,100.0,True,False,7C,7C,1,2,Outdoor,False,True,False,False,True,False,
2026-03-14,เสาร์ 14/3,เสาร์,True,199,143,35,1.0,1.0,In house,,,,,,True,08:23,08:48,503.0,528.0,25.0,25.0,True,False,7B,7B,1,2,Outdoor,False,True,False,False,True,False,
2026-03-14,เสาร์ 14/3,เสาร์,True,199,143,36,2.0,2.0,Walk in,,,,,,True,08:23,09:12,503.0,552.0,49.0,49.0,True,False,9A,9A,1,2,Outdoor,False,True,False,False,True,False,
2026-03-14,เสาร์ 14/3,เสาร์,True,199,143,37,2.0,2.0,Walk in,08:25,08:48,505.0,528.0,23.0,True,08:48,10:05,528.0,605.0,77.0,77.0,True,False,1B,1B,1,2,Indoor,True,True,False,True,False,False,
2026-03-14,เสาร์ 14/3,เสาร์,True,199,143,38,2.0,2.0,Walk in,,,,,,True,08:29,10:21,509.0,621.0,112.0,112.0,True,False,8B,8B,1,2,Outdoor,False,True,False,False,True,False,
2026-03-14,เสาร์ 14/3,เสาร์,True,199,143,39,1.0,1.0,Walk in,,,,,,True,08:34,10:49,514.0,649.0,135.0,135.0,True,False,10B,10B,1,2,Outdoor,False,True,False,False,True,False,
2026-03-14,เสาร์ 14/3,เสาร์,True,199,143,40,5.0,5.0,In house,,,,,,True,08:43,09:50,523.0,590.0,67.0,67.0,True,False,13-14,13|14,2,8,Outdoor,False,True,False,False,True,False,
2026-03-14,เสาร์ 14/3,เสาร์,True,199,143,41,1.0,1.0,In house,,,,,,True,08:46,09:24,526.0,564.0,38.0,38.0,True,False,10A,10A,1,2,Outdoor,False,True,False,False,True,False,
2026-03-14,เสาร์ 14/3,เสาร์,True,199,143,42,2.0,2.0,Walk in,,,,,,True,08:50,09:17,530.0,557.0,27.0,27.0,True,False,9B,9B,1,2,Outdoor,False,True,False,False,True,False,
2026-03-14,เสาร์ 14/3,เสาร์,True,199,143,43,4.0,4.0,Walk in,,,,,,True,08:51,09:41,531.0,581.0,50.0,50.0,True,False,15,15,1,4,Outdoor,False,True,False,False,True,False,
2026-03-14,เสาร์ 14/3,เสาร์,True,199,143,44,2.0,2.0,In house,,,,,,True,08:52,09:25,532.0,565.0,33.0,33.0,True,False,3B,3B,1,2,Indoor,False,True,False,False,True,False,
2026-03-14,เสาร์ 14/3,เสาร์,True,199,143,45,1.0,1.0,In house,,,,,,True,08:54,09:30,534.0,570.0,36.0,36.0,True,False,8C,8C,1,2,Outdoor,False,True,False,False,True,False,
2026-03-14,เสาร์ 14/3,เสาร์,True,199,143,46,2.0,2.0,In house,,,,,,True,08:55,09:35,535.0,575.0,40.0,40.0,True,False,7B,7B,1,2,Outdoor,False,True,False,False,True,False,
2026-03-14,เสาร์ 14/3,เสาร์,True,199,143,47,1.0,1.0,Walk in,08:56,09:00,536.0,540.0,4.0,True,09:00,10:09,540.0,609.0,69.0,69.0,True,False,8A,8A,1,2,Outdoor,True,True,False,True,False,False,
2026-03-14,เสาร์ 14/3,เสาร์,True,199,143,48,1.0,1.0,Walk in,08:56,09:12,536.0,552.0,16.0,True,09:12,11:00,552.0,660.0,108.0,108.0,True,False,9A,9A,1,2,Outdoor,True,True,False,True,False,False,
